rule_id,variable_key,mechanism_id,role,activation_mode,direction,effect_direction,weight,severity_mode,requires_fasting,sex_scope,context_gate,is_enabled,notes,fuerza,especificidad,combo_group,is_primary,evidence_tier,clinical_rationale
VM027,lpa_nmol_l,dislipidemia_aterogenica,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl | crit_bajo=10.0 | crit_alto=400.0 | Driver de riesgo genético independiente. Lp(a) > 125 nmol/L (aprox 50 mg/dL) duplica el riesgo de infarto y estenosis aórtica. No responde a dieta ni estatinas clásicas. Considerar iPCSK9. | nota_clinica=Medir al menos una vez en la vida.",alta,alta,carga_aterogenica,1,alta,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas. | Medir al menos una vez en la vida."
VM039,lpa_nmol_l,riesgo_cardiometabolico_global,primary_driver,high,high,positive,0.8,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, triglycerides_mg_dl, ldl_mg_dl | crit_bajo=10.0 | crit_alto=400.0 | Convergencia de riesgo. Lp(a) alta + ApoB alta = Riesgo equiparable a Hipercolesterolemia Familiar. Tratamiento intensivo precoz. | nota_clinica=Patrón resumen de muy alto riesgo.",alta,alta,carga_aterogenica,1,alta,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen de muy alto riesgo."
VM082,lymph_abs_x10_3_mm3,activacion_inmune,supporting_driver,high,high,positive,0.3,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=wbc_x10_3_mm3, neut_abs_x10_3_mm3, hscrp_mg_l | crit_bajo=0.5 | crit_alto=10.0 | Linfocitosis relativa. Puede ser reactiva a infección viral (VEB | nota_clinica=Activación inmunitaria o patrón leucocitario reactivo. Correlacionar con clínica viral.",media,media,celular,0,media,CMV) o tos ferina. Descartar Sd. Linfoproliferativo crónico si es > 5000 y persistente. | Activación inmunitaria o patrón leucocitario reactivo. Correlacionar con clínica viral.
VM081,lymph_abs_x10_3_mm3,activacion_inmune,supporting_driver,low,low,positive,0.3,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=wbc_x10_3_mm3, neut_abs_x10_3_mm3, hscrp_mg_l | crit_bajo=0.5 | crit_alto=10.0 | Linfopenia < 1000. Causas: Infección viral aguda (COVID | nota_clinica=corticoides estrés severo inmunodeficiencia. Activación inmunitaria o patrón leucocitario reactivo. Descartar VIH si es persistente e inexplicada.",media,media,celular,0,media,VIH) | corticoides estrés severo inmunodeficiencia. Activación inmunitaria o patrón leucocitario reactivo. Descartar VIH si es persistente e inexplicada.
VM134,lymph_abs_x10_3_mm3,deficit_proteico_catabolismo,contextual_support,low,low,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=albumin_g_dl, creatinine_mg_dl, bmi_kg_m2 | crit_bajo=0.5 | crit_alto=10.0 | Linfopenia < 1500 por desnutrición proteico-calórica. Marcador de mal pronóstico en ancianos frágiles. | nota_clinica=Confirmar con albúmina baja e IMC bajo.",baja,baja,nutricional,0,baja,Sospecha de baja disponibilidad proteica. | Confirmar con albúmina baja e IMC bajo.
VM096,lymph_abs_x10_3_mm3,permeabilidad_intestinal_inflamacion_baja,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,0,"[desde_master_v1] | threshold_mecanismo=75 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=hscrp_mg_l, ferritin_ng_ml, albumin_g_dl | crit_bajo=0.5 | crit_alto=10.0 | Inferencia muy indirecta. Ruido. Mantener desactivado. | nota_clinica=Muy inespecífico.",baja,baja,celular,0,baja,Inferencia muy indirecta de inflamación de bajo grado. | Muy inespecífico.
VM095,lymph_abs_x10_3_mm3,permeabilidad_intestinal_inflamacion_baja,contextual_support,low,low,positive,0.15,direct_score,0,all,confirmatory_bundle,0,"[desde_master_v1] | threshold_mecanismo=75 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=hscrp_mg_l, ferritin_ng_ml, albumin_g_dl | crit_bajo=0.5 | crit_alto=10.0 | Inferencia muy indirecta. Ruido. Mantener desactivado. | nota_clinica=Muy inespecífico.",baja,baja,celular,0,baja,Inferencia muy indirecta de inflamación de bajo grado. | Muy inespecífico.
VM125,mcv_fl,alteracion_metabolismo_folato_b12_homocisteina,supporting_driver,high,high,positive,0.45,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=vitb12_pg_ml, folate_ng_ml, rdw_pct | crit_bajo=60.0 | crit_alto=120.0 | VCM > 100 fL. Déficit B12 o Folato. También en hipotiroidismo | nota_clinica=Versión ampliada del eje B12/folato. Confirmar con B12 y folato.",media,media,hemograma,0,media,hepatopatía crónica o Sd. Mielodisplásico. Pedir niveles vitamínicos. | Versión ampliada del eje B12/folato. Confirmar con B12 y folato.
VM102,mcv_fl,deficit_hierro_eritropoyesis,primary_driver,low,low,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, rdw_pct | crit_bajo=60.0 | crit_alto=120.0 | Driver de microcitosis. VCM < 80 fL. Principal causa: Ferropenia. Otras: Talasemia Minor (RDW normal | nota_clinica=Déficit de hierro funcional o absoluto. Pedir Ferritina y Saturación.",alta,alta,hemograma,1,alta,VCM muy bajo para la anemia). | Déficit de hierro funcional o absoluto. Pedir Ferritina y Saturación.
VM121,mcv_fl,eje_b12_folato,supporting_driver,high,high,positive,0.5,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=vitb12_pg_ml, folate_ng_ml, hb_g_dl | crit_bajo=60.0 | crit_alto=120.0 | Macrocitosis (VCM > 100) en contexto de déficit vitamínico. | nota_clinica=Confirmar con niveles.",media,media,hemograma,0,media,Déficit del eje vitamínico B12/folato. | Confirmar con niveles.
VM080,neut_abs_x10_3_mm3,activacion_inmune,supporting_driver,high,high,positive,0.45,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=wbc_x10_3_mm3, hscrp_mg_l, lymph_abs_x10_3_mm3 | crit_bajo=0.5 | crit_alto=20.0 | Neutrofilia (> 7500). Reactante de fase aguda clásico. Infección bacteriana | nota_clinica=corticoides. Descartar Sd. Mieloproliferativo si es > 15000 sin foco. Activación inmunitaria o patrón leucocitario reactivo. Correlacionar con PCR.",alta,media,celular,0,media,inflamación aguda | corticoides. Descartar Sd. Mieloproliferativo si es > 15000 sin foco. Activación inmunitaria o patrón leucocitario reactivo. Correlacionar con PCR.
VM072,neut_abs_x10_3_mm3,inflamacion,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=25 | confirmatorios=hscrp_mg_l, esr_mm_h, fibrinogen_mg_dl | crit_bajo=0.5 | crit_alto=20.0 | Neutrofilia leve en inflamación crónica de bajo grado (obesidad | nota_clinica=artritis). Inflamación sistémica de baja o media intensidad. Refuerza inflamación.",media,baja,celular,0,baja,tabaquismo | artritis). Inflamación sistémica de baja o media intensidad. Refuerza inflamación.
VM084,platelets_x10_3_uL,activacion_inmune,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=wbc_x10_3_mm3, neut_abs_x10_3_mm3, hscrp_mg_l | crit_bajo=20.0 | crit_alto=1000.0 | Trombocitosis reactiva (> 450K). Secundaria a inflamación | nota_clinica=Activación inmunitaria o patrón leucocitario reactivo. Descartar ferropenia.",baja,baja,celular,0,baja,ferropenia o hemorragia aguda. No suele requerir antiagregantes si es reactiva. | Activación inmunitaria o patrón leucocitario reactivo. Descartar ferropenia.
VM109,platelets_x10_3_uL,deficit_hierro_eritropoyesis,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=20.0 | crit_alto=1000.0 | Trombocitosis reactiva a ferropenia. Las plaquetas suben para ""ayudar"". Se normaliza con tratamiento con hierro. | nota_clinica=No confundir con Trombocitemia Esencial.",baja,baja,hemograma,0,baja,Déficit de hierro funcional o absoluto. | No confundir con Trombocitemia Esencial.
VM074,platelets_x10_3_uL,inflamacion,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=25 | confirmatorios=hscrp_mg_l, esr_mm_h, fibrinogen_mg_dl | crit_bajo=20.0 | crit_alto=1000.0 | Trombocitosis reactiva inflamatoria. La IL-6 estimula la trombopoyesis. | nota_clinica=Refuerza inflamación.",baja,baja,celular,0,baja,Inflamación sistémica de baja o media intensidad. | Refuerza inflamación.
VM101,rbc_x10_6_mm3,deficit_hierro_eritropoyesis,supporting_driver,low,low,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=2.0 | crit_alto=7.0 | Recuento bajo de hematíes en anemia ferropénica. Poco específico. Mirar Hb y VCM. | nota_clinica=Confirmar con Hb y VCM.",media,baja,hemograma,0,baja,Déficit de hierro funcional o absoluto. | Confirmar con Hb y VCM.
VM163,rbc_x10_6_mm3,deshidratacion_hemoconcentracion,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=hct_pct, urea_mg_dl, hb_g_dl | crit_bajo=2.0 | crit_alto=7.0 | Hemoconcentración. Hematíes falsamente elevados. | nota_clinica=Confirmar con Hto y urea.",baja,baja,volumen,0,baja,Patrón compatible con hemoconcentración. | Confirmar con Hto y urea.
VM120,rbc_x10_6_mm3,eje_b12_folato,contextual_support,low,low,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=vitb12_pg_ml, folate_ng_ml, mcv_fl | crit_bajo=2.0 | crit_alto=7.0 | Recuento bajo de hematíes en anemia macrocítica. | nota_clinica=Confirmar con Hb y VCM.",baja,baja,hemograma,0,baja,Déficit del eje vitamínico B12/folato. | Confirmar con Hb y VCM.
VM126,rdw_pct,alteracion_metabolismo_folato_b12_homocisteina,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=vitb12_pg_ml, folate_ng_ml, mcv_fl | crit_bajo=10.0 | crit_alto=20.0 | RDW alto (> 15%) indica anisocitosis (hematíes de distintos tamaños). Sugiere déficit mixto (hierro + B12/folato) o fase precoz de déficit. | nota_clinica=RDW alto + VCM normal = déficit precoz.",media,media,hemograma,0,media,Versión ampliada del eje B12/folato. | RDW alto + VCM normal = déficit precoz.
VM103,rdw_pct,deficit_hierro_eritropoyesis,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=10.0 | crit_alto=20.0 | Driver de ferropenia. RDW es el primer parámetro que se altera en la anemia ferropénica (sube antes de que baje la Hb o el VCM). Muy útil. | nota_clinica=RDW alto + Ferritina baja = Ferropenia.",alta,alta,hemograma,1,alta,Déficit de hierro funcional o absoluto. | RDW alto + Ferritina baja = Ferropenia.
VM122,rdw_pct,eje_b12_folato,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=vitb12_pg_ml, folate_ng_ml, mcv_fl | crit_bajo=10.0 | crit_alto=20.0 | RDW alto en déficit de B12/folato (menos marcado que en ferropenia). | nota_clinica=Refuerza diagnóstico.",media,baja,hemograma,0,baja,Déficit del eje vitamínico B12/folato. | Refuerza diagnóstico.
VM108,tibc_ug_dl,deficit_hierro_eritropoyesis,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=250.0 | crit_alto=500.0 | Driver de ferropenia. TIBC (Capacidad Total de Fijación de Hierro) alta significa que el cuerpo ""busca"" hierro desesperadamente. Confirma ferropenia. | nota_clinica=TIBC > 400 + Ferritina baja = Ferropenia absoluta.",alta,alta,hierro,1,alta,Déficit de hierro funcional o absoluto. | TIBC > 400 + Ferritina baja = Ferropenia absoluta.
VM114,tibc_ug_dl,sobrecarga_ferrica,supporting_driver,low,low,positive,0.5,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, ferritin_ng_ml, iron_ug_dl | crit_bajo=250.0 | crit_alto=500.0 | TIBC baja (o normal-baja) con saturación alta indica sobrecarga de hierro (Hemocromatosis). La transferrina está saturada. | nota_clinica=Confirmar con saturación > 45%.",media,media,hierro,0,media,Exceso de hierro o señal de ferritina alta. | Confirmar con saturación > 45%.
VM106,transferrin_mg_dl,deficit_hierro_eritropoyesis,supporting_driver,high,high,positive,0.5,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, hb_g_dl, mcv_fl | crit_bajo=150.0 | crit_alto=450.0 | Transferrina alta (equivalente a TIBC alta). El hígado sintetiza más transferrina para captar el poco hierro disponible. | nota_clinica=Confirma ferropenia.",media,media,hierro,0,media,Déficit de hierro funcional o absoluto. | Confirma ferropenia.
VM112,transferrin_mg_dl,sobrecarga_ferrica,supporting_driver,low,low,positive,0.5,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=transferrin_sat_pct, ferritin_ng_ml, iron_ug_dl | crit_bajo=150.0 | crit_alto=450.0 | Transferrina baja. Reactante negativo de fase aguda (baja en inflamación) o sobrecarga de hierro. | nota_clinica=Diferenciar con PCR y Saturación.",media,media,hierro,0,media,Exceso de hierro o inflamación. | Diferenciar con PCR y Saturación.
VM107,transferrin_sat_pct,deficit_hierro_eritropoyesis,primary_driver,low,low,positive,1.0,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=24 | confirmatorios=hb_g_dl, mcv_fl, rdw_pct | crit_bajo=10.0 | crit_alto=90.0 | Driver de ferropenia. Saturación < 20% confirma déficit de hierro disponible para la eritropoyesis. Es el marcador funcional más importante. | nota_clinica=Saturación < 20% + Ferritina < 30 = Ferropenia absoluta. Ferritina > 100 = Trastorno inflamatorio.",alta,alta,hierro,1,alta,Déficit de hierro funcional o absoluto. | Saturación < 20% + Ferritina < 30 = Ferropenia absoluta. Ferritina > 100 = Trastorno inflamatorio.
VM113,transferrin_sat_pct,sobrecarga_ferrica,primary_driver,high,high,positive,1.0,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=ferritin_ng_ml, iron_ug_dl, transferrin_mg_dl | crit_bajo=10.0 | crit_alto=90.0 | Driver de sobrecarga. Saturación > 45% (H) o > 50% (M) indica que la transferrina está saturada y hay hierro libre tóxico (NTBI). Riesgo de daño orgánico. | nota_clinica=Indicación de estudio genético de Hemocromatosis si ferritina también alta.",alta,alta,hierro,1,alta,Exceso de hierro o señal de ferritina alta. | Indicación de estudio genético de Hemocromatosis si ferritina también alta.
VM142,triglycerides_mg_dl,carga_hepatica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=alt_u_l, albumin_g_dl, ast_u_l | crit_bajo=35.0 | crit_alto=1000.0 | TG altos en HGNA. La esteatosis hepática es un marcador de resistencia insulínica visceral. | nota_clinica=Confirmar con ALT y ecografía.",baja,baja,metabolico,0,baja,Estrés hepatocelular o carga metabólica hepática. | Confirmar con ALT y ecografía.
VM041,triglycerides_mg_dl,carga_hiperuricemica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=uric_acid_mg_dl, egfr_ml_min_1_73m2, insulin_uIU_ml | crit_bajo=35.0 | crit_alto=1000.0 | TG y AU altos juntos son el fenotipo clásico de la resistencia a la insulina a nivel renal y hepático. | nota_clinica=Confirmar con insulina alta.",baja,baja,metabolico,0,baja,Tendencia a hiperuricemia en contexto metabólico. | Confirmar con insulina alta.
VM059,triglycerides_mg_dl,carga_pancreatica_glucidica,supporting_driver,high,high,positive,0.4,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=glucose_mg_dl, insulin_uIU_ml, hba1c_pct | crit_bajo=35.0 | crit_alto=1000.0 | TG elevados por exceso de carbohidratos en la dieta y resistencia insulínica. El hígado convierte la glucosa sobrante en TG. | nota_clinica=Dieta baja en fructosa y carbohidratos refinados es el tratamiento.",media,media,dislipidemia,0,media,Sobrecarga de la regulación pancreática de la glucosa. | Dieta baja en fructosa y carbohidratos refinados es el tratamiento.
VM017,triglycerides_mg_dl,disfuncion_glucidica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, hba1c_pct | crit_bajo=35.0 | crit_alto=1000.0 | La disglucemia (especialmente la hiperglucemia postprandial) eleva los TG. | nota_clinica=Confirmar con glucemia alterada.",baja,baja,dislipidemia,0,baja,Pérdida de homeostasis glucémica. | Confirmar con glucemia alterada.
VM181,triglycerides_mg_dl,disfuncion_tiroidea_periferica,contextual_support,high,high,positive,0.2,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=tsh_mIU_l, ft4_ng_dl | crit_bajo=35.0 | crit_alto=1000.0 | El hipotiroidismo eleva TG por menor actividad de la lipoproteína lipasa. | nota_clinica=TSH/FT4 deben liderar.",baja,baja,repercusion_lipidica,0,baja,Disfunción tiroidea operativa con reflejo metabólico. | TSH/FT4 deben liderar.
VM021,triglycerides_mg_dl,dislipidemia_aterogenica,primary_driver,high,high,positive,1.0,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=apob_mg_dl, hdl_mg_dl, lpa_nmol_l | crit_bajo=35.0 | crit_alto=1000.0 | Driver de dislipidemia aterogénica. TG > 150 + HDL bajo es el fenotipo de partículas LDL pequeñas y densas (Patrón B). Alto riesgo CV. | nota_clinica=Objetivo TG < 150 (ideal < 100).",alta,alta,tg_hdl,1,alta,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas. | Objetivo TG < 150 (ideal < 100)."
VM061,triglycerides_mg_dl,estado_purinico,contextual_support,high,high,positive,0.15,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=1 | min_groups=1 | display_threshold=18 | confirmatorios=uric_acid_mg_dl, egfr_ml_min_1_73m2 | crit_bajo=35.0 | crit_alto=1000.0 | Contexto purínico y lipídico. Dieta rica en fructosa | nota_clinica=Lectura operativa del eje purinas/ácido úrico. Describe tono úrico/purínico.",baja,baja,metabolico,0,baja,alcohol y proteínas animales. | Lectura operativa del eje purinas/ácido úrico. Describe tono úrico/purínico.
VM086,triglycerides_mg_dl,estres_oxidativo,contextual_support,high,high,positive,0.15,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=hscrp_mg_l, ggt_u_l, hba1c_pct | crit_bajo=35.0 | crit_alto=1000.0 | TG altos y PCR alta = lipotoxicidad e inflamación. | nota_clinica=Concepto de apoyo.",baja,baja,metabolico_oxidativo,0,baja,Señal indirecta de estrés oxidativo. | Concepto de apoyo.
VM004,triglycerides_mg_dl,insulinorresistencia,primary_driver,high,high,positive,0.85,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=28 | confirmatorios=glucose_mg_dl, hba1c_pct, insulin_uIU_ml | crit_bajo=35.0 | crit_alto=1000.0 | Driver de resistencia insulínica. TG elevados en ayunas es el marcador lipídico más precoz y fiable de resistencia a la insulina en hígado y tejido adiposo. | nota_clinica=Exigir señal glucémica/insulínica.",alta,alta,dislipidemia,1,alta,Patrón de hiperinsulinemia compensatoria. | Exigir señal glucémica/insulínica.
VM176,triglycerides_mg_dl,resistencia_leptinica_saciedad,supporting_driver,high,high,positive,0.35,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=waist_cm, bmi_kg_m2, insulin_uIU_ml | crit_bajo=35.0 | crit_alto=1000.0 | Obesidad central y TG altos son la manifestación de la resistencia a la leptina. | nota_clinica=Cintura debe acompañarse de señal metabólica.",media,media,tg_hdl,0,media,Patrón antropométrico-metabólico. | Cintura debe acompañarse de señal metabólica.
VM030,triglycerides_mg_dl,riesgo_cardiometabolico_global,supporting_driver,high,high,positive,0.45,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, ldl_mg_dl | crit_bajo=35.0 | crit_alto=1000.0 | TG como parte del puzzle de riesgo. | nota_clinica=Patrón resumen.",media,media,tg_hdl,0,media,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
VM050,triglycerides_mg_dl,sindrome_metabolico_patron,primary_driver,high,high,positive,0.95,direct_score,1,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=3 | display_threshold=32 | confirmatorios=glucose_mg_dl, hdl_mg_dl, waist_cm | crit_bajo=35.0 | crit_alto=1000.0 | Criterio mayor de Sd. Metabólico. TG >= 150 mg/dL. | nota_clinica=Requiere 3 de 5 criterios.",alta,alta,dislipidemia,1,alta,"Agrupación operativa de adiposidad central, glucosa y lípidos. | Requiere 3 de 5 criterios."
VM132,tsh_mIU_l,alteracion_metabolismo_folato_b12_homocisteina,contextual_support,high,high,positive,0.1,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=vitb12_pg_ml, folate_ng_ml, mcv_fl | crit_bajo=0.01 | crit_alto=100.0 | El déficit de B12/folato puede elevar la TSH por hipotiroidismo autoinmune asociado (gastritis atrófica). | nota_clinica=Buscar anticuerpos anti-TPO.",baja,baja,contexto_metabolico,0,baja,Versión ampliada del eje B12/folato. | Buscar anticuerpos anti-TPO.
VM187,tsh_mIU_l,disfuncion_tiroidea_periferica,primary_driver,high,high,positive,0.95,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=ft4_ng_dl, ldl_mg_dl | crit_bajo=0.01 | crit_alto=100.0 | Driver de Hipotiroidismo. TSH > 4.0-4.5. Si FT4 es normal | nota_clinica=síntomas bocio o embarazo. Disfunción tiroidea operativa con reflejo metabólico. TSH > 10 es indicación de tratamiento.",alta,alta,eje_tiroideo,1,alta,es Subclínico. Tratar si TSH > 10 | síntomas bocio o embarazo. Disfunción tiroidea operativa con reflejo metabólico. TSH > 10 es indicación de tratamiento.
VM186,tsh_mIU_l,disfuncion_tiroidea_periferica,primary_driver,low,low,positive,0.95,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=ft4_ng_dl, ldl_mg_dl | crit_bajo=0.01 | crit_alto=100.0 | Driver de Hipertiroidismo. TSH < 0.4. Si FT4 normal | nota_clinica=Disfunción tiroidea operativa. Confirmar con FT4 y anticuerpos (TSI).",alta,alta,eje_tiroideo,1,alta,Subclínico. Riesgo de fibrilación auricular y osteoporosis. Derivar a Endocrino. | Disfunción tiroidea operativa. Confirmar con FT4 y anticuerpos (TSI).
VM019,uacr_mg_g,disfuncion_glucidica,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, hba1c_pct | crit_bajo=5.0 | crit_alto=500.0 | Microalbuminuria (UACR 30-300 mg/g). Marcador precoz de nefropatía diabética y daño endotelial sistémico. Indica inicio de IECA/ARA II. | nota_clinica=Control estricto de glucemia y TA.",baja,baja,lesion_microvascular,0,baja,Pérdida de homeostasis glucémica con daño renal. | Control estricto de glucemia y TA.
VM173,uacr_mg_g,retencion_hidrosalina,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=hct_pct, albumin_g_dl, hb_g_dl | crit_bajo=5.0 | crit_alto=500.0 | Proteinuria en contexto de hipervolemia (ICC | nota_clinica=Patrón compatible con expansión de volumen. Muy inferencial.",baja,baja,renal,0,baja,IRC). | Patrón compatible con expansión de volumen. Muy inferencial.
VM037,uacr_mg_g,riesgo_cardiometabolico_global,contextual_support,high,high,positive,0.25,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=5.0 | crit_alto=500.0 | La microalbuminuria refleja disfunción endotelial generalizada. Multiplica el riesgo CV. | nota_clinica=Patrón resumen.",baja,media,contexto_riesgo,0,baja,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
