rule_id,variable,etiqueta_variable,dominio_analito,sexo_referencia,rango_referencia,mecanismo,label_mecanismo,dominio_fisiologico,direccion,peso_mecanistico,tipo_aporte,especificidad,especificidad_num,fuerza,evidence_tier,evidencia_num,combo_fisiologico,es_driver_primario,necesita_ayuno,sexo_scope_regla,requiere_contexto,analitos_confirmatorios,analitos_competidores,comentario_fisiologico,definition,clinical_notes,priority_base,activation_threshold,min_hits,min_groups,display_threshold,rango_critico_bajo,rango_critico_alto,activo
VM106,transferrin_mg_dl,Transferrina,hierro,ambos,215.0–365.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,high,0.48,support,media,0.7,media,media,0.7,hierro,no,no,all,,"transferrin_sat_pct, hb_g_dl, mcv_fl",,Driver de soporte: elevación de transferrin_mg_dl apoya el grupo hierro.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,,,si
VM112,transferrin_mg_dl,Transferrina,hierro,ambos,215.0–365.0,sobrecarga_ferrica,Sobrecarga Ferrica,Hematínico / nutricional,low,0.48,support,media,0.7,media,media,0.7,hierro,no,no,all,,"transferrin_sat_pct, ferritin_ng_ml, iron_ug_dl",,Driver de soporte: descenso de transferrin_mg_dl apoya el grupo hierro.,Exceso de hierro o señal de ferritina alta con saturación aumentada.,Ferritina alta aislada es ambigua; pedir saturación/transaminasas/Fe para reforzar.,alta,50,2,2,24,,,si
VM107,transferrin_sat_pct,Sat. transferrina,hierro,ambos,20.0–50.0,deficit_hierro_eritropoyesis,Deficit Hierro Eritropoyesis,Hematínico / nutricional,low,1,driver,alta,1,alta,alta,1,hierro,si,no,all,,"hb_g_dl, mcv_fl, rdw_pct",,Driver principal: descenso de transferrin_sat_pct apoya el grupo hierro.,Déficit de hierro funcional o absoluto con impacto eritropoyético.,Requiere convergencia hierro-hemograma; ferritina o saturación deben liderar.,alta,45,3,2,24,,90,si
VM113,transferrin_sat_pct,Sat. transferrina,hierro,ambos,20.0–50.0,sobrecarga_ferrica,Sobrecarga Ferrica,Hematínico / nutricional,high,1,driver,alta,1,alta,alta,1,hierro,si,no,all,,"ferritin_ng_ml, iron_ug_dl, transferrin_mg_dl",,Driver principal: elevación de transferrin_sat_pct apoya el grupo hierro.,Exceso de hierro o señal de ferritina alta con saturación aumentada.,Ferritina alta aislada es ambigua; pedir saturación/transaminasas/Fe para reforzar.,alta,50,2,2,24,,90,si
VM142,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,carga_hepatica,Carga Hepatica,Hepático,high,0.17,context,baja,0.4,baja,baja,0.4,metabolico,no,si,all,,"alt_u_l, albumin_g_dl, ast_u_l",,Contexto: elevación de triglycerides_mg_dl apoya el grupo metabolico.,Estrés hepatocelular o carga metabólica hepática.,ALT aislada leve no basta; pedir AST/GGT o soporte metabólico.,alta,45,2,2,24,,1000,si
VM041,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,carga_hiperuricemica,Carga Hiperuricemica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,metabolico,no,si,all,,"uric_acid_mg_dl, egfr_ml_min_1_73m2, insulin_uIU_ml",,Contexto: elevación de triglycerides_mg_dl apoya el grupo metabolico.,Tendencia a hiperuricemia por sobreproducción o infraexcreción en contexto metabólico.,Ácido úrico alto debe acompañarse de contexto renal o metabólico.,alta,45,2,2,24,,1000,si
VM059,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,carga_pancreatica_glucidica,Carga Pancreatica Glucidica,Metabólico,high,0.37,support,baja,0.4,media,baja,0.4,dislipidemia,no,si,all,,"glucose_mg_dl, insulin_uIU_ml, insulin_uIU_ml",,Driver de soporte: elevación de triglycerides_mg_dl apoya el grupo dislipidemia.,Sobrecarga de la regulación pancreática de la glucosa; útil para separar compensación hiperinsulinémica.,Pensado para disglucemia con tensión pancreática; insulina baja o alta con glucosa/HbA1c alteradas.,alta,45,2,2,24,,1000,si
VM017,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,disfuncion_glucidica,Disfuncion Glucidica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,dislipidemia,no,si,all,,"glucose_mg_dl, glucose_mg_dl, hba1c_pct",,Contexto: elevación de triglycerides_mg_dl apoya el grupo dislipidemia.,"Pérdida de homeostasis glucémica; incluye hiperglucemia sostenida y, en menor medida, extremos bajos.",Debe existir alteración de glucosa o HbA1c; la insulina solo modula el contexto.,alta,40,2,1,22,,1000,si
VM181,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,disfuncion_tiroidea_periferica,Disfuncion Tiroidea Periferica,Hormonal / saciedad,high,0.17,context,baja,0.4,baja,baja,0.4,repercusion_lipidica,no,si,all,,"tsh_mIU_l, tsh_mIU_l, ft4_ng_dl",,Contexto: elevación de triglycerides_mg_dl apoya el grupo repercusion_lipidica.,Disfunción tiroidea operativa con TSH/FT4 y reflejo metabólico.,TSH/FT4 deben liderar; lípidos sólo refuerzan.,alta,45,2,1,22,,1000,si
VM021,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,dislipidemia_aterogenica,Dislipidemia Aterogenica,Metabólico,high,1,driver,alta,1,alta,alta,1,tg_hdl,si,si,all,,"apob_mg_dl, hdl_mg_dl, lpa_nmol_l",,Driver principal: elevación de triglycerides_mg_dl apoya el grupo tg_hdl.,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas.",No activar por colesterol total aislado; pedir TG/HDL/ApoB/LDL-patrón coherente.,alta,45,2,2,26,,1000,si
VM061,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,estado_purinico,Estado Purinico,Metabólico,high,0.15,context,baja,0.4,baja,baja,0.4,metabolico,no,si,all,,"uric_acid_mg_dl, uric_acid_mg_dl, egfr_ml_min_1_73m2",,Contexto: elevación de triglycerides_mg_dl apoya el grupo metabolico.,Lectura operativa del eje purinas/ácido úrico/excreción renal. [Usar con umbral alto: Concepto paraguas menos específico que carga hiperuricémica.],"Describe tono úrico/purínico; puede mostrarse con una señal principal, mejor con soporte renal.",alta,55,1,1,18,,1000,si
VM086,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,estres_oxidativo,Estres Oxidativo,Inflamación / estrés biológico,high,0.15,context,baja,0.4,baja,baja,0.4,metabolico_oxidativo,no,si,all,,"hscrp_mg_l, ggt_u_l, hba1c_pct",,Contexto: elevación de triglycerides_mg_dl apoya el grupo metabolico_oxidativo.,Señal indirecta de estrés oxidativo; inferencia de baja especificidad. [Usar con umbral alto: Proxy indirecto; mantener sensible solo si convergen varias anomalías.],"Concepto de apoyo, no titular salvo patrón consistente inflamatorio-hepático-metabólico.",baja,65,2,2,20,,1000,si
VM004,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,insulinorresistencia,Insulinorresistencia,Metabólico,high,0.86,driver,media,0.7,alta,alta,1,dislipidemia,si,si,all,,"glucose_mg_dl, hba1c_pct, insulin_uIU_ml",,Driver principal: elevación de triglycerides_mg_dl apoya el grupo dislipidemia.,Patrón de hiperinsulinemia compensatoria y exceso adiposo visceral con tendencia a disglucemia y dislipidemia.,Exigir señal glucémica/insulínica más al menos un eje adiposidad o dislipidemia para evitar sobrediagnóstico por una variable aislada.,alta,45,3,2,28,,1000,si
VM176,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,resistencia_leptinica_saciedad,Resistencia Leptinica Saciedad,Hormonal / saciedad,high,0.33,support,baja,0.4,media,baja,0.4,tg_hdl,no,si,all,,"waist_cm, bmi_kg_m2, insulin_uIU_ml",,Driver de soporte: elevación de triglycerides_mg_dl apoya el grupo tg_hdl.,Patrón antropométrico-metabólico sugerente de señal leptínica ineficaz; baja especificidad. [Usar con umbral alto: Sin leptina ni señales de ingesta; usar como fenotipo indirecto de adiposidad central.],Cintura debe acompañarse de señal metabólica/inflamatoria.,alta,60,2,2,24,,1000,si
VM030,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.44,support,media,0.7,media,media,0.7,tg_hdl,no,si,all,,"apob_mg_dl, lpa_nmol_l, ldl_mg_dl",,Driver de soporte: elevación de triglycerides_mg_dl apoya el grupo tg_hdl.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,1000,si
VM050,triglycerides_mg_dl,Triglicéridos,lipidos,ambos,0.0–149.0,sindrome_metabolico_patron,Sindrome Metabolico Patron,Metabólico,high,0.97,driver,alta,1,alta,alta,1,dislipidemia,si,si,all,,"glucose_mg_dl, hdl_mg_dl, waist_cm",,Driver principal: elevación de triglycerides_mg_dl apoya el grupo dislipidemia.,"Agrupación operativa de adiposidad central, glucosa alterada y dislipidemia aterogénica.","Patrón resumen; pedir al menos 3 ejes entre glucemia, TG, HDL, cintura.",alta,65,3,3,32,,1000,si
VM132,tsh_mIU_l,TSH,tiroides,ambos,0.4–4.0,alteracion_metabolismo_folato_b12_homocisteina,Alteracion Metabolismo Folato B12 Homocisteina,Hematínico / nutricional,high,0.15,context,baja,0.4,baja,baja,0.4,contexto_metabolico,no,no,all,,"vitb12_pg_ml, folate_ng_ml, mcv_fl",,Contexto: elevación de tsh_mIU_l apoya el grupo contexto_metabolico.,"Versión ampliada del eje B12/folato; incompleta sin homocisteína ni MMA. [Usar con umbral alto: Más amplio que eje B12/folato, pero incompleto sin homocisteína real.]",Más exigente que eje simple; precisa déficit vitamínico con contexto hematológico o renal.,alta,55,2,2,24,0.01,100,si
VM187,tsh_mIU_l,TSH,tiroides,ambos,0.4–4.0,disfuncion_tiroidea_periferica,Disfuncion Tiroidea Periferica,Hormonal / saciedad,high,0.95,driver,alta,1,alta,alta,1,eje_tiroideo,si,no,all,,"ft4_ng_dl, ft4_ng_dl, ldl_mg_dl",,Driver principal: elevación de tsh_mIU_l apoya el grupo eje_tiroideo.,Disfunción tiroidea operativa con TSH/FT4 y reflejo metabólico.,TSH/FT4 deben liderar; lípidos sólo refuerzan.,alta,45,2,1,22,0.01,100,si
VM186,tsh_mIU_l,TSH,tiroides,ambos,0.4–4.0,disfuncion_tiroidea_periferica,Disfuncion Tiroidea Periferica,Hormonal / saciedad,low,0.95,driver,alta,1,alta,alta,1,eje_tiroideo,si,no,all,,"ft4_ng_dl, ft4_ng_dl, ldl_mg_dl",,Driver principal: descenso de tsh_mIU_l apoya el grupo eje_tiroideo.,Disfunción tiroidea operativa con TSH/FT4 y reflejo metabólico.,TSH/FT4 deben liderar; lípidos sólo refuerzan.,alta,45,2,1,22,0.01,100,si
VM019,uacr_mg_g,Cociente albúmina/creatinina urinaria (UACR),renal,ambos,0.0–29.0,disfuncion_glucidica,Disfuncion Glucidica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,lesion_microvascular,no,no,all,,"glucose_mg_dl, glucose_mg_dl, hba1c_pct",,Contexto: elevación de uacr_mg_g apoya el grupo lesion_microvascular.,"Pérdida de homeostasis glucémica; incluye hiperglucemia sostenida y, en menor medida, extremos bajos.",Debe existir alteración de glucosa o HbA1c; la insulina solo modula el contexto.,alta,40,2,1,22,,500,si
VM173,uacr_mg_g,Cociente albúmina/creatinina urinaria (UACR),renal,ambos,0.0–29.0,retencion_hidrosalina,Retencion Hidrosalina,Renal / volumen,high,0.15,context,baja,0.4,baja,baja,0.4,renal,no,no,all,,"hct_pct, albumin_g_dl, hb_g_dl",,Contexto: elevación de uacr_mg_g apoya el grupo renal.,Patrón compatible con expansión de volumen/hemodilución o pérdida de oncótica. [Usar con umbral alto: Sin sodio/BNP/osmolalidad; mantener umbral alto para evitar falsos positivos.],Muy inferencial; mantener prudencia y no titular si no hay contexto clínico.,media,60,2,2,22,,500,si
VM037,uacr_mg_g,Cociente albúmina/creatinina urinaria (UACR),renal,ambos,0.0–29.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.21,context,media,0.7,baja,baja,0.4,contexto_riesgo,no,no,all,,"apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl",,Contexto: elevación de uacr_mg_g apoya el grupo contexto_riesgo.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,500,si
VM159,uacr_mg_g,Cociente albúmina/creatinina urinaria (UACR),renal,ambos,0.0–29.0,seguridad_renal,Seguridad renal,Renal / volumen,high,1,driver,alta,1,alta,alta,1,renal,si,no,all,,"egfr_ml_min_1_73m2, creatinine_mg_dl, urea_mg_dl",,Driver principal: elevación de uacr_mg_g apoya el grupo renal.,"Bloque de vigilancia renal, filtrado y daño renal subclínico.",Estado de seguridad; priorizar creatinina/eGFR/UACR y reforzar con urea.,alta,35,2,2,20,,500,si
VM045,urea_mg_dl,Urea,renal,ambos,15.0–40.0,carga_hiperuricemica,Carga Hiperuricemica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,renal,no,no,all,,"uric_acid_mg_dl, egfr_ml_min_1_73m2, insulin_uIU_ml",,Contexto: elevación de urea_mg_dl apoya el grupo renal.,Tendencia a hiperuricemia por sobreproducción o infraexcreción en contexto metabólico.,Ácido úrico alto debe acompañarse de contexto renal o metabólico.,alta,45,2,2,24,5,150,si
VM138,urea_mg_dl,Urea,renal,ambos,15.0–40.0,deficit_proteico_catabolismo,Deficit Proteico Catabolismo,Hematínico / nutricional,high,0.32,support,baja,0.4,media,baja,0.4,catabolico_masa,no,no,all,,"albumin_g_dl, creatinine_mg_dl, bmi_kg_m2",,Driver de soporte: elevación de urea_mg_dl apoya el grupo catabolico_masa.,Sospecha de baja disponibilidad proteica o mayor catabolismo.,Albúmina baja debe acompañarse de masa corporal/urea/creatinina o linfopenia.,alta,50,2,2,22,5,150,si
VM137,urea_mg_dl,Urea,renal,ambos,15.0–40.0,deficit_proteico_catabolismo,Deficit Proteico Catabolismo,Hematínico / nutricional,low,0.32,support,baja,0.4,media,baja,0.4,catabolico_masa,no,no,all,,"albumin_g_dl, creatinine_mg_dl, bmi_kg_m2",,Driver de soporte: descenso de urea_mg_dl apoya el grupo catabolico_masa.,Sospecha de baja disponibilidad proteica o mayor catabolismo.,Albúmina baja debe acompañarse de masa corporal/urea/creatinina o linfopenia.,alta,50,2,2,22,5,150,si
VM166,urea_mg_dl,Urea,renal,ambos,15.0–40.0,deshidratacion_hemoconcentracion,Deshidratacion Hemoconcentracion,Renal / volumen,high,0.86,driver,media,0.7,alta,alta,1,renal,si,no,all,,"hct_pct, hb_g_dl, creatinine_mg_dl",,Driver principal: elevación de urea_mg_dl apoya el grupo renal.,Patrón compatible con hemoconcentración o contracción de volumen.,Exigir hemoconcentración más urea/creatinina/albumina para evitar ruido.,media,40,2,2,22,5,150,si
VM192,urea_mg_dl,Urea,renal,ambos,15.0–40.0,estado_anabolico_bajo,Estado Anabolico Bajo,Hormonal / saciedad,low,0.17,context,baja,0.4,baja,baja,0.4,catabolico_masa,no,no,all,,"creatinine_mg_dl, bmi_kg_m2, albumin_g_dl",,Contexto: descenso de urea_mg_dl apoya el grupo catabolico_masa.,Señal de baja reserva anabólica o masa magra reducida.,Útil como patrón de soporte; no afirmar si solo hay IMC bajo leve.,alta,50,2,2,22,5,150,si
VM066,urea_mg_dl,Urea,renal,ambos,15.0–40.0,estado_purinico,Estado Purinico,Metabólico,high,0.15,context,baja,0.4,baja,baja,0.4,renal,no,no,all,,"uric_acid_mg_dl, uric_acid_mg_dl, egfr_ml_min_1_73m2",,Contexto: elevación de urea_mg_dl apoya el grupo renal.,Lectura operativa del eje purinas/ácido úrico/excreción renal. [Usar con umbral alto: Concepto paraguas menos específico que carga hiperuricémica.],"Describe tono úrico/purínico; puede mostrarse con una señal principal, mejor con soporte renal.",alta,55,1,1,18,5,150,si
VM201,urea_mg_dl,Urea,renal,ambos,15.0–40.0,recambio_muscular_lesion,Recambio Muscular Lesion,Muscular / recambio,high,0.15,context,baja,0.4,baja,baja,0.4,catabolico_masa,no,no,all,,"ast_u_l, hscrp_mg_l, alt_u_l",,Contexto: elevación de urea_mg_dl apoya el grupo catabolico_masa.,"Sospecha de recambio/lesión muscular; incompleto sin CK. [Experimental desactivado: Faltan CK/LDH y contexto de ejercicio/lesión. Alto riesgo de confundir hígado, riñón o catabolismo.]",Muy inespecífico sin CK; usar como hipótesis débil.,baja,70,2,2,24,5,150,no
VM158,urea_mg_dl,Urea,renal,ambos,15.0–40.0,seguridad_renal,Seguridad renal,Renal / volumen,high,0.37,support,baja,0.4,media,baja,0.4,renal,no,no,all,,"egfr_ml_min_1_73m2, uacr_mg_g, creatinine_mg_dl",,Driver de soporte: elevación de urea_mg_dl apoya el grupo renal.,"Bloque de vigilancia renal, filtrado y daño renal subclínico.",Estado de seguridad; priorizar creatinina/eGFR/UACR y reforzar con urea.,alta,35,2,2,20,5,150,si
VM044,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,carga_hiperuricemica,Carga Hiperuricemica,Metabólico,high,1,driver,alta,1,alta,alta,1,urato,si,no,all,,"egfr_ml_min_1_73m2, insulin_uIU_ml, triglycerides_mg_dl",,Driver principal: elevación de uric_acid_mg_dl apoya el grupo urato.,Tendencia a hiperuricemia por sobreproducción o infraexcreción en contexto metabólico.,Ácido úrico alto debe acompañarse de contexto renal o metabólico.,alta,45,2,2,24,,15,si
VM165,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,deshidratacion_hemoconcentracion,Deshidratacion Hemoconcentracion,Renal / volumen,high,0.17,context,baja,0.4,baja,baja,0.4,urato,no,no,all,,"hct_pct, urea_mg_dl, hb_g_dl",,Contexto: elevación de uric_acid_mg_dl apoya el grupo urato.,Patrón compatible con hemoconcentración o contracción de volumen.,Exigir hemoconcentración más urea/creatinina/albumina para evitar ruido.,media,40,2,2,22,,15,si
VM065,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,estado_purinico,Estado Purinico,Metabólico,high,0.9,driver,alta,1,alta,alta,1,urato,si,no,all,,"egfr_ml_min_1_73m2, triglycerides_mg_dl, creatinine_mg_dl",,Driver principal: elevación de uric_acid_mg_dl apoya el grupo urato.,Lectura operativa del eje purinas/ácido úrico/excreción renal. [Usar con umbral alto: Concepto paraguas menos específico que carga hiperuricémica.],"Describe tono úrico/purínico; puede mostrarse con una señal principal, mejor con soporte renal.",alta,55,1,1,18,,15,si
VM064,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,estado_purinico,Estado Purinico,Metabólico,low,0.9,driver,alta,1,alta,alta,1,urato,si,no,all,,"egfr_ml_min_1_73m2, triglycerides_mg_dl, creatinine_mg_dl",,Driver principal: descenso de uric_acid_mg_dl apoya el grupo urato.,Lectura operativa del eje purinas/ácido úrico/excreción renal. [Usar con umbral alto: Concepto paraguas menos específico que carga hiperuricémica.],"Describe tono úrico/purínico; puede mostrarse con una señal principal, mejor con soporte renal.",alta,55,1,1,18,,15,si
VM093,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,estres_oxidativo,Estres Oxidativo,Inflamación / estrés biológico,high,0.15,context,baja,0.4,baja,baja,0.4,metabolico_oxidativo,no,no,all,,"hscrp_mg_l, ggt_u_l, hba1c_pct",,Contexto: elevación de uric_acid_mg_dl apoya el grupo metabolico_oxidativo.,Señal indirecta de estrés oxidativo; inferencia de baja especificidad. [Usar con umbral alto: Proxy indirecto; mantener sensible solo si convergen varias anomalías.],"Concepto de apoyo, no titular salvo patrón consistente inflamatorio-hepático-metabólico.",baja,65,2,2,20,,15,si
VM092,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,estres_oxidativo,Estres Oxidativo,Inflamación / estrés biológico,low,0.15,context,baja,0.4,baja,baja,0.4,metabolico_oxidativo,no,no,all,,"hscrp_mg_l, ggt_u_l, hba1c_pct",,Contexto: descenso de uric_acid_mg_dl apoya el grupo metabolico_oxidativo.,Señal indirecta de estrés oxidativo; inferencia de baja especificidad. [Usar con umbral alto: Proxy indirecto; mantener sensible solo si convergen varias anomalías.],"Concepto de apoyo, no titular salvo patrón consistente inflamatorio-hepático-metabólico.",baja,65,2,2,20,,15,si
VM007,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,insulinorresistencia,Insulinorresistencia,Metabólico,high,0.37,support,baja,0.4,media,baja,0.4,contexto,no,no,all,,"glucose_mg_dl, hba1c_pct, insulin_uIU_ml",,Driver de soporte: elevación de uric_acid_mg_dl apoya el grupo contexto.,Patrón de hiperinsulinemia compensatoria y exceso adiposo visceral con tendencia a disglucemia y dislipidemia.,Exigir señal glucémica/insulínica más al menos un eje adiposidad o dislipidemia para evitar sobrediagnóstico por una variable aislada.,alta,45,3,2,28,,15,si
VM200,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,recambio_muscular_lesion,Recambio Muscular Lesion,Muscular / recambio,high,0.15,context,baja,0.4,baja,baja,0.4,lesion_contexto,no,no,all,,"ast_u_l, hscrp_mg_l, alt_u_l",,Contexto: elevación de uric_acid_mg_dl apoya el grupo lesion_contexto.,"Sospecha de recambio/lesión muscular; incompleto sin CK. [Experimental desactivado: Faltan CK/LDH y contexto de ejercicio/lesión. Alto riesgo de confundir hígado, riñón o catabolismo.]",Muy inespecífico sin CK; usar como hipótesis débil.,baja,70,2,2,24,,15,no
VM034,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.16,context,baja,0.4,baja,baja,0.4,contexto_riesgo,no,no,all,,"apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl",,Contexto: elevación de uric_acid_mg_dl apoya el grupo contexto_riesgo.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,15,si
VM157,uric_acid_mg_dl,Ácido úrico,metabolico,ambos,3.5–7.2,seguridad_renal,Seguridad renal,Renal / volumen,high,0.17,context,baja,0.4,baja,baja,0.4,urato,no,no,all,,"egfr_ml_min_1_73m2, uacr_mg_g, creatinine_mg_dl",,Contexto: elevación de uric_acid_mg_dl apoya el grupo urato.,"Bloque de vigilancia renal, filtrado y daño renal subclínico.",Estado de seguridad; priorizar creatinina/eGFR/UACR y reforzar con urea.,alta,35,2,2,20,,15,si
VM127,vitb12_pg_ml,Vitamina B12,nutricional,ambos,200.0–900.0,alteracion_metabolismo_folato_b12_homocisteina,Alteracion Metabolismo Folato B12 Homocisteina,Hematínico / nutricional,low,0.95,driver,alta,1,alta,alta,1,vitaminas,si,no,all,,"folate_ng_ml, mcv_fl, rdw_pct",,Driver principal: descenso de vitb12_pg_ml apoya el grupo vitaminas.,"Versión ampliada del eje B12/folato; incompleta sin homocisteína ni MMA. [Usar con umbral alto: Más amplio que eje B12/folato, pero incompleto sin homocisteína real.]",Más exigente que eje simple; precisa déficit vitamínico con contexto hematológico o renal.,alta,55,2,2,24,150,2000,si
VM123,vitb12_pg_ml,Vitamina B12,nutricional,ambos,200.0–900.0,eje_b12_folato,Eje B12 Folato,Hematínico / nutricional,low,1,driver,alta,1,alta,alta,1,vitaminas,si,no,all,,"folate_ng_ml, mcv_fl, hb_g_dl",,Driver principal: descenso de vitb12_pg_ml apoya el grupo vitaminas.,Déficit del eje vitamínico B12/folato con reflejo hematimétrico.,B12/folato bajos deben acompañarse de señal hematimétrica si se quiere mayor confianza.,alta,45,2,2,22,150,2000,si
VM046,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,carga_hiperuricemica,Carga Hiperuricemica,Metabólico,high,0.17,context,baja,0.4,baja,baja,0.4,metabolico,no,no,all,,"uric_acid_mg_dl, egfr_ml_min_1_73m2, insulin_uIU_ml",,Contexto: elevación de waist_cm apoya el grupo metabolico.,Tendencia a hiperuricemia por sobreproducción o infraexcreción en contexto metabólico.,Ácido úrico alto debe acompañarse de contexto renal o metabólico.,alta,45,2,2,24,,,si
VM060,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,carga_pancreatica_glucidica,Carga Pancreatica Glucidica,Metabólico,high,0.37,support,baja,0.4,media,baja,0.4,adiposidad,no,no,all,,"glucose_mg_dl, insulin_uIU_ml, insulin_uIU_ml",,Driver de soporte: elevación de waist_cm apoya el grupo adiposidad.,Sobrecarga de la regulación pancreática de la glucosa; útil para separar compensación hiperinsulinémica.,Pensado para disglucemia con tensión pancreática; insulina baja o alta con glucosa/HbA1c alteradas.,alta,45,2,2,24,,,si
VM018,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,disfuncion_glucidica,Disfuncion Glucidica,Metabólico,high,0.37,support,baja,0.4,media,baja,0.4,adiposidad,no,no,all,,"glucose_mg_dl, glucose_mg_dl, hba1c_pct",,Driver de soporte: elevación de waist_cm apoya el grupo adiposidad.,"Pérdida de homeostasis glucémica; incluye hiperglucemia sostenida y, en menor medida, extremos bajos.",Debe existir alteración de glucosa o HbA1c; la insulina solo modula el contexto.,alta,40,2,1,22,,,si
VM025,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,dislipidemia_aterogenica,Dislipidemia Aterogenica,Metabólico,high,0.37,support,baja,0.4,media,baja,0.4,adiposidad,no,no,all,,"triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl",,Driver de soporte: elevación de waist_cm apoya el grupo adiposidad.,"Patrón de TG altos, HDL bajo y aumento de partículas aterogénicas.",No activar por colesterol total aislado; pedir TG/HDL/ApoB/LDL-patrón coherente.,alta,45,2,2,26,,,si
VM009,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,insulinorresistencia,Insulinorresistencia,Metabólico,high,0.86,driver,media,0.7,alta,alta,1,adiposidad,si,no,all,,"glucose_mg_dl, hba1c_pct, insulin_uIU_ml",,Driver principal: elevación de waist_cm apoya el grupo adiposidad.,Patrón de hiperinsulinemia compensatoria y exceso adiposo visceral con tendencia a disglucemia y dislipidemia.,Exigir señal glucémica/insulínica más al menos un eje adiposidad o dislipidemia para evitar sobrediagnóstico por una variable aislada.,alta,45,3,2,28,,,si
VM180,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,resistencia_leptinica_saciedad,Resistencia Leptinica Saciedad,Hormonal / saciedad,high,0.77,driver,media,0.7,alta,alta,1,adiposidad,si,no,all,,"bmi_kg_m2, insulin_uIU_ml, triglycerides_mg_dl",,Driver principal: elevación de waist_cm apoya el grupo adiposidad.,Patrón antropométrico-metabólico sugerente de señal leptínica ineficaz; baja especificidad. [Usar con umbral alto: Sin leptina ni señales de ingesta; usar como fenotipo indirecto de adiposidad central.],Cintura debe acompañarse de señal metabólica/inflamatoria.,alta,60,2,2,24,,,si
VM036,waist_cm,Cintura,metabolico,sexo_especifico,f: 0.0–80.0 | m: 0.0–89.0,riesgo_cardiometabolico_global,Riesgo Cardiometabolico Global,Metabólico,high,0.34,support,baja,0.4,media,baja,0.4,adiposidad,no,no,all,,"apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl",,Driver de soporte: elevación de waist_cm apoya el grupo adiposidad.,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central.",Patrón resumen; requiere convergencia lipídica y metabólica/inflamatoria.,alta,65,3,2,30,,,si
